MUNI_CD,pref,county,city,ward,lon,lat
35208,山口県,,岩国市,,132.218942,34.1665
35210,山口県,,光市,,131.942296,33.961916
35211,山口県,,長門市,,131.182198,34.370959
35212,山口県,,柳井市,,132.101597,33.963839
35213,山口県,,美祢市,,131.205703,34.16667
35215,山口県,,周南市,,131.806293,34.055135
35216,山口県,,山陽小野田市,,131.181786,34.003089
35305,山口県,大島郡,周防大島町,,132.19532,33.927628
35321,山口県,玖珂郡,和木町,,132.220405,34.202408
35341,山口県,熊毛郡,上関町,,132.110193,33.830801
35343,山口県,熊毛郡,田布施町,,132.041366,33.954677
35344,山口県,熊毛郡,平生町,,132.073057,33.937969
35502,山口県,阿武郡,阿武町,,131.47136,34.503352
36201,徳島県,,徳島市,,134.554713,34.070234
36202,徳島県,,鳴門市,,134.6088,34.17259
36203,徳島県,,小松島市,,134.590603,34.004713
36204,徳島県,,阿南市,,134.659566,33.921762
36205,徳島県,,吉野川市,,134.358667,34.066235
36206,徳島県,,阿波市,,134.297578,34.102131
36207,徳島県,,美馬市,,134.169725,34.053387
36208,徳島県,,三好市,,133.80718,34.026044
36301,徳島県,勝浦郡,勝浦町,,134.511251,33.931453
36302,徳島県,勝浦郡,上勝町,,134.401819,33.888841
36321,徳島県,名東郡,佐那河内村,,134.457555,33.993775
36341,徳島県,名西郡,石井町,,134.440764,34.074698
36342,徳島県,名西郡,神山町,,134.350531,33.967225
36368,徳島県,那賀郡,那賀町,,134.496736,33.857497
36383,徳島県,海部郡,牟岐町,,134.420661,33.668312
36387,徳島県,海部郡,美波町,,134.535413,33.734573
36388,徳島県,海部郡,海陽町,,134.351866,33.602043
36401,徳島県,板野郡,松茂町,,134.580537,34.133849
36402,徳島県,板野郡,北島町,,134.546985,34.125594
36403,徳島県,板野郡,藍住町,,134.495112,34.126776
36404,徳島県,板野郡,板野町,,134.462616,34.144364
36405,徳島県,板野郡,上板町,,134.404999,34.121365
36468,徳島県,美馬郡,つるぎ町,,134.064051,34.037307
36489,徳島県,三好郡,東みよし町,,133.93676,34.036785
37201,香川県,,高松市,,134.046574,34.342791
37202,香川県,,丸亀市,,133.798708,34.289878
37203,香川県,,坂出市,,133.860502,34.316478
37204,香川県,,善通寺市,,133.787153,34.228417
37205,香川県,,観音寺市,,133.661597,34.12737
37206,香川県,,さぬき市,,134.171989,34.32521
37207,香川県,,東かがわ市,,134.358837,34.243803
37208,香川県,,三豊市,,133.71520300000003,34.182556
37322,香川県,小豆郡,土庄町,,134.188626,34.486626
37324,香川県,小豆郡,小豆島町,,134.308875,34.479684000000006
37341,香川県,木田郡,三木町,,134.134363,34.268355
37364,香川県,香川郡,直島町,,133.995638,34.45983
37386,香川県,綾歌郡,宇多津町,,133.825566,34.310301
37387,香川県,綾歌郡,綾川町,,133.923099,34.249613
37403,香川県,仲多度郡,琴平町,,133.823303,34.19142
37404,香川県,仲多度郡,多度津町,,133.758668,34.272919
37406,香川県,仲多度郡,まんのう町,,133.841393,34.192334
38201,愛媛県,,松山市,,132.765556,33.839157
38202,愛媛県,,今治市,,132.997658,34.066043
38203,愛媛県,,宇和島市,,132.560563,33.22334
38204,愛媛県,,八幡浜市,,132.423334,33.462898
38205,愛媛県,,新居浜市,,133.283379,33.960329
38206,愛媛県,,西条市,,133.181186,33.919615
38207,愛媛県,,大洲市,,132.544514,33.506285
38210,愛媛県,,伊予市,,132.703778,33.757461
38213,愛媛県,,四国中央市,,133.549188,33.980694
38214,愛媛県,,西予市,,132.51096700000002,33.363017
38215,愛媛県,,東温市,,132.872299,33.791027
38356,愛媛県,越智郡,上島町,,133.204492,34.257467
38386,愛媛県,上浮穴郡,久万高原町,,132.901665,33.655603
38401,愛媛県,伊予郡,松前町,,132.711364,33.787479
38402,愛媛県,伊予郡,砥部町,,132.792233,33.74926
38422,愛媛県,喜多郡,内子町,,132.658083,33.532937
38442,愛媛県,西宇和郡,伊方町,,132.353998,33.488593
38484,愛媛県,北宇和郡,松野町,,132.710935,33.22715
38488,愛媛県,北宇和郡,鬼北町,,132.684032,33.255792
38506,愛媛県,南宇和郡,愛南町,,132.583326,32.962168000000005
39201,高知県,,高知市,,133.531166,33.558788
39202,高知県,,室戸市,,134.151981,33.289955
39203,高知県,,安芸市,,133.907074,33.502416
39204,高知県,,南国市,,133.64146,33.575673
39205,高知県,,土佐市,,133.425326,33.496012
39206,高知県,,須崎市,,133.282959,33.400745
39208,高知県,,宿毛市,,132.70205,32.933992
39209,高知県,,土佐清水市,,132.9551,32.781603
39210,高知県,,四万十市,,132.93375,32.991385
39211,高知県,,香南市,,133.700543,33.564124
39212,高知県,,香美市,,133.686245,33.60386
39301,高知県,安芸郡,東洋町,,134.279968,33.527976
39302,高知県,安芸郡,奈半利町,,134.020957,33.424179
39303,高知県,安芸郡,田野町,,134.008209,33.427713
39304,高知県,安芸郡,安田町,,133.98108,33.438601
39305,高知県,安芸郡,北川村,,134.042069,33.447694
39306,高知県,安芸郡,馬路村,,134.048114,33.555347
39307,高知県,安芸郡,芸西村,,133.808942,33.526915
39341,高知県,長岡郡,本山町,,133.586728,33.759642
39344,高知県,長岡郡,大豊町,,133.642958,33.768535
39363,高知県,土佐郡,土佐町,,133.532107,33.736896
39364,高知県,土佐郡,大川村,,133.46661300000002,33.783927
39386,高知県,吾川郡,いの町,,133.427583,33.548689
39387,高知県,吾川郡,仁淀川町,,133.171104,33.575226
39401,高知県,高岡郡,中土佐町,,133.224823,33.329246
39402,高知県,高岡郡,佐川町,,133.286642,33.500809
39403,高知県,高岡郡,越知町,,133.252221,33.532848
39405,高知県,高岡郡,檮原町,,132.927065,33.39217
39410,高知県,高岡郡,日高村,,133.373342,33.534833
39411,高知県,高岡郡,津野町,,133.199377,33.446666
39412,高知県,高岡郡,四万十町,,133.137018,33.211574
39424,高知県,幡多郡,大月町,,132.707092,32.841534
39427,高知県,幡多郡,三原村,,132.847233,32.906019
39428,高知県,幡多郡,黒潮町,,133.004184,33.024929
40101,福岡県,,北九州市,門司区,130.959546,33.941238
40103,福岡県,,北九州市,若松区,130.811221,33.905435
40105,福岡県,,北九州市,戸畑区,130.8298,33.893442
40106,福岡県,,北九州市,小倉北区,130.873361,33.88089
40107,福岡県,,北九州市,小倉南区,130.884808,33.846525
40108,福岡県,,北九州市,八幡東区,130.811892,33.86354
40109,福岡県,,北九州市,八幡西区,130.765167,33.866505
40131,福岡県,,福岡市,東区,130.417363,33.617744
40132,福岡県,,福岡市,博多区,130.414372,33.590787
40133,福岡県,,福岡市,中央区,130.392819,33.589238
40134,福岡県,,福岡市,南区,130.426442,33.561561
40135,福岡県,,福岡市,西区,130.323133,33.582917
40136,福岡県,,福岡市,城南区,130.369912,33.575686
40137,福岡県,,福岡市,早良区,130.348409,33.581944
40202,福岡県,,大牟田市,,130.446058,33.030248
40203,福岡県,,久留米市,,130.508371,33.319286
40204,福岡県,,直方市,,130.729652,33.744181
40205,福岡県,,飯塚市,,130.691422,33.646083
40206,福岡県,,田川市,,130.806298,33.63876
40207,福岡県,,柳川市,,130.405739,33.163064
40210,福岡県,,八女市,,130.557912,33.211952
40211,福岡県,,筑後市,,130.502151,33.212246
40212,福岡県,,大川市,,130.383922,33.206622
40213,福岡県,,行橋市,,130.9829633,33.72876191
40214,福岡県,,豊前市,,131.129941,33.611538
40215,福岡県,,中間市,,130.709026,33.816699
40216,福岡県,,小郡市,,130.555541,33.39645
40217,福岡県,,筑紫野市,,130.526038,33.487473
40218,福岡県,,春日市,,130.470368,33.532629
40219,福岡県,,大野城市,,130.478697,33.53629
40220,福岡県,,宗像市,,130.540651,33.805448
40221,福岡県,,太宰府市,,130.523876,33.512835
40223,福岡県,,古賀市,,130.469995,33.728664
40224,福岡県,,福津市,,130.491038,33.766897
40225,福岡県,,うきは市,,130.754928,33.347305
40226,福岡県,,宮若市,,130.666716,33.723523
40227,福岡県,,嘉麻市,,130.719189,33.598437
40228,福岡県,,朝倉市,,130.665573,33.423412
40229,福岡県,,みやま市,,130.474734,33.152434
40230,福岡県,,糸島市,,130.1955,33.55745
40231,福岡県,,那珂川市,,130.4222,33.499597
40341,福岡県,糟屋郡,宇美町,,130.511208,33.567768
40342,福岡県,糟屋郡,篠栗町,,130.526207,33.623869
40343,福岡県,糟屋郡,志免町,,130.479807,33.591503
40344,福岡県,糟屋郡,須恵町,,130.507234,33.587268
40345,福岡県,糟屋郡,新宮町,,130.446567,33.71531300000001
40348,福岡県,糟屋郡,久山町,,130.499906,33.646726
40349,福岡県,糟屋郡,粕屋町,,130.480582,33.610854
40381,福岡県,遠賀郡,芦屋町,,130.663874,33.893862
40382,福岡県,遠賀郡,水巻町,,130.694783,33.85485
40383,福岡県,遠賀郡,岡垣町,,130.611749,33.853491
40384,福岡県,遠賀郡,遠賀町,,130.668341,33.848166
40401,福岡県,鞍手郡,小竹町,,130.707988,33.696521
40402,福岡県,鞍手郡,鞍手町,,130.674008,33.792112
40421,福岡県,嘉穂郡,桂川町,,130.678118,33.578889000000004
40447,福岡県,朝倉郡,筑前町,,130.595183,33.457033
40448,福岡県,朝倉郡,東峰村,,130.869919,33.39731400000001
40503,福岡県,三井郡,大刀洗町,,130.622454,33.372425
40522,福岡県,三潴郡,大木町,,130.439806,33.210453
40544,福岡県,八女郡,広川町,,130.551416,33.241499
40601,福岡県,田川郡,香春町,,130.847401,33.668006000000005
40602,福岡県,田川郡,添田町,,130.854088,33.571816
40604,福岡県,田川郡,糸田町,,130.778958,33.652736
40605,福岡県,田川郡,川崎町,,130.814915,33.599956
40608,福岡県,田川郡,大任町,,130.853742,33.612164
40609,福岡県,田川郡,赤村,,130.870855,33.616692
40610,福岡県,田川郡,福智町,,130.78012,33.683263
40621,福岡県,京都郡,苅田町,,130.980475,33.776006
40625,福岡県,京都郡,みやこ町,,130.920096,33.699236
40642,福岡県,築上郡,吉富町,,131.175951,33.602643
40646,福岡県,築上郡,上毛町,,131.164207,33.578425
40647,福岡県,築上郡,築上町,,131.05604,33.656146
41201,佐賀県,,佐賀市,,130.300835,33.263543
41202,佐賀県,,唐津市,,129.96797,33.450103
41203,佐賀県,,鳥栖市,,130.506244,33.377758
41204,佐賀県,,多久市,,130.110061,33.288513
41205,佐賀県,,伊万里市,,129.880702,33.264741
41206,佐賀県,,武雄市,,130.021171,33.194733
41207,佐賀県,,鹿島市,,130.098603,33.103804
41208,佐賀県,,小城市,,130.21728,33.273776
41209,佐賀県,,嬉野市,,130.06012,33.128092
41210,佐賀県,,神埼市,,130.371811,33.31153100000001
41327,佐賀県,神埼郡,吉野ヶ里町,,130.398753,33.321148
41341,佐賀県,三養基郡,基山町,,130.523052,33.426944
41345,佐賀県,三養基郡,上峰町,,130.426137,33.319626
41346,佐賀県,三養基郡,みやき町,,130.45459,33.324943
41387,佐賀県,東松浦郡,玄海町,,129.874689,33.472164
41401,佐賀県,西松浦郡,有田町,,129.849014,33.210574
41423,佐賀県,杵島郡,大町町,,130.116032,33.213871
41424,佐賀県,杵島郡,江北町,,130.15731,33.220464
41425,佐賀県,杵島郡,白石町,,130.143493,33.18108200000001
41441,佐賀県,藤津郡,太良町,,130.179126,33.019436
42201,長崎県,,長崎市,,129.879636,32.749547
42202,長崎県,,佐世保市,,129.7150901,33.17990418
42203,長崎県,,島原市,,130.370526,32.78812
42204,長崎県,,諫早市,,130.053601,32.844208
42205,長崎県,,大村市,,129.958217,32.89996
42207,長崎県,,平戸市,,129.553671,33.368065
42208,長崎県,,松浦市,,129.709047,33.341023
42209,長崎県,,対馬市,,129.287518,34.202643
42210,長崎県,,壱岐市,,129.691377,33.749978
42211,長崎県,,五島市,,128.840815,32.695541
42212,長崎県,,西海市,,129.642962,32.933117
42213,長崎県,,雲仙市,,130.187508,32.835214
42214,長崎県,,南島原市,,130.29778300000004,32.659716
42307,長崎県,西彼杵郡,長与町,,129.875071,32.82517
42308,長崎県,西彼杵郡,時津町,,129.848527,32.828885
42321,長崎県,東彼杵郡,東彼杵町,,129.917149,33.037031000000006
42322,長崎県,東彼杵郡,川棚町,,129.86156200000002,33.072679
42323,長崎県,東彼杵郡,波佐見町,,129.895548,33.137890000000006
42383,長崎県,北松浦郡,小値賀町,,129.058766,33.191074
42391,長崎県,北松浦郡,佐々町,,129.650353,33.238426
42411,長崎県,南松浦郡,新上五島町,,129.073401,32.984553
43101,熊本県,,熊本市,中央区,130.708223,32.803218
43102,熊本県,,熊本市,東区,130.768061,32.78053
43103,熊本県,,熊本市,西区,130.647562,32.776371
43104,熊本県,,熊本市,南区,130.678922,32.71536
43105,熊本県,,熊本市,北区,130.694263,32.903561
43202,熊本県,,八代市,,130.601888,32.507412
43203,熊本県,,人吉市,,130.76028,32.20572
43204,熊本県,,荒尾市,,130.433036,32.986838
43205,熊本県,,水俣市,,130.408725,32.211883
43206,熊本県,,玉名市,,130.562773,32.935244
43208,熊本県,,山鹿市,,130.691297,33.016728
43210,熊本県,,菊池市,,130.813241,32.979485
43211,熊本県,,宇土市,,130.658562,32.687292
43212,熊本県,,上天草市,,130.430405,32.587422
43213,熊本県,,宇城市,,130.684287,32.647814
43214,熊本県,,阿蘇市,,131.121031,32.951869
43215,熊本県,,天草市,,130.19301,32.458621
43216,熊本県,,合志市,,130.789726,32.885996
43348,熊本県,下益城郡,美里町,,130.789007,32.639609
43364,熊本県,玉名郡,玉東町,,130.628593,32.918905
43367,熊本県,玉名郡,南関町,,130.543547,33.0595
43368,熊本県,玉名郡,長洲町,,130.4527,32.929756
43369,熊本県,玉名郡,和水町,,130.60581300000004,32.978158
43403,熊本県,菊池郡,大津町,,130.868284,32.87899
43404,熊本県,菊池郡,菊陽町,,130.828654,32.862515
43423,熊本県,阿蘇郡,南小国町,,131.070724,33.098192
43424,熊本県,阿蘇郡,小国町,,131.068157,33.121568
43425,熊本県,阿蘇郡,産山村,,131.216799,32.995747
43428,熊本県,阿蘇郡,高森町,,131.122023,32.827271
43432,熊本県,阿蘇郡,西原村,,130.903036,32.834719
43433,熊本県,阿蘇郡,南阿蘇村,,131.01770800000003,32.845116
43441,熊本県,上益城郡,御船町,,130.801821,32.714585
43442,熊本県,上益城郡,嘉島町,,130.7573034,32.74007245
43443,熊本県,上益城郡,益城町,,130.816418,32.791397
43444,熊本県,上益城郡,甲佐町,,130.811466,32.651356
43447,熊本県,上益城郡,山都町,,130.990425,32.685448
43468,熊本県,八代郡,氷川町,,130.67375300000003,32.582402
43482,熊本県,葦北郡,芦北町,,130.493119,32.299102
43484,熊本県,葦北郡,津奈木町,,130.439621,32.233892
43501,熊本県,球磨郡,錦町,,130.840902,32.200987
43505,熊本県,球磨郡,多良木町,,130.935795,32.264039
43506,熊本県,球磨郡,湯前町,,130.980987,32.276144
43507,熊本県,球磨郡,水上村,,131.009541,32.314379
43510,熊本県,球磨郡,相良村,,130.797985,32.23526
43511,熊本県,球磨郡,五木村,,130.827833,32.397343
43512,熊本県,球磨郡,山江村,,130.767136,32.246465
43513,熊本県,球磨郡,球磨村,,130.651274,32.252621
43514,熊本県,球磨郡,あさぎり町,,130.897827,32.240321
43531,熊本県,天草郡,苓北町,,130.05472,32.513413
44201,大分県,,大分市,,131.609377,33.239526
44202,大分県,,別府市,,131.491328,33.284642
44203,大分県,,中津市,,131.18824,33.598302
44204,大分県,,日田市,,130.94131,33.321041
44205,大分県,,佐伯市,,131.899499,32.960204
44206,大分県,,臼杵市,,131.804638,33.125948
44207,大分県,,津久見市,,131.861219,33.072339
44208,大分県,,竹田市,,131.397838,32.973673
44209,大分県,,豊後高田市,,131.44699,33.556238
44210,大分県,,杵築市,,131.616089,33.417029
44211,大分県,,宇佐市,,131.349545,33.531972
44212,大分県,,豊後大野市,,131.584105,32.977555
44213,大分県,,由布市,,131.426792,33.179996
44214,大分県,,国東市,,131.732238,33.56331
44322,大分県,東国東郡,姫島村,,131.645143,33.724536
44341,大分県,速見郡,日出町,,131.532536,33.369442
44461,大分県,玖珠郡,九重町,,131.18879700000002,33.228521
44462,大分県,玖珠郡,玖珠町,,131.151553,33.283135
45201,宮崎県,,宮崎市,,131.420244,31.907675999999995
45202,宮崎県,,都城市,,131.061497,31.719519
45203,宮崎県,,延岡市,,131.664859,32.582401
45204,宮崎県,,日南市,,131.378731,31.601931999999998
45205,宮崎県,,小林市,,130.972674,31.996657
45206,宮崎県,,日向市,,131.623962,32.422947
45207,宮崎県,,串間市,,131.228306,31.464539
45208,宮崎県,,西都市,,131.401266,32.108562
45209,宮崎県,,えびの市,,130.810841,32.045347
45341,宮崎県,北諸県郡,三股町,,131.12492,31.730686000000002
45361,宮崎県,西諸県郡,高原町,,131.00787,31.928413000000003
45382,宮崎県,東諸県郡,国富町,,131.323535,31.990646000000005
45383,宮崎県,東諸県郡,綾町,,131.253182,31.999135000000003
45401,宮崎県,児湯郡,高鍋町,,131.503341,32.12799
45402,宮崎県,児湯郡,新富町,,131.487984,32.068937
45403,宮崎県,児湯郡,西米良村,,131.154452,32.226354
45404,宮崎県,児湯郡,木城町,,131.473354,32.163784
45405,宮崎県,児湯郡,川南町,,131.525816,32.192009
45406,宮崎県,児湯郡,都農町,,131.55969,32.256434
45421,宮崎県,東臼杵郡,門川町,,131.646461,32.470894
45429,宮崎県,東臼杵郡,諸塚村,,131.330319,32.512184
45430,宮崎県,東臼杵郡,椎葉村,,131.157554,32.466712
45431,宮崎県,東臼杵郡,美郷町,,131.423106,32.440256
45441,宮崎県,西臼杵郡,高千穂町,,131.307871,32.711651
45442,宮崎県,西臼杵郡,日之影町,,131.380922,32.659411
45443,宮崎県,西臼杵郡,五ヶ瀬町,,131.196247,32.682915
46201,鹿児島県,,鹿児島市,,130.557339,31.596789
46203,鹿児島県,,鹿屋市,,130.852223,31.378268
46204,鹿児島県,,枕崎市,,130.296991,31.272922000000005
46206,鹿児島県,,阿久根市,,130.192622,32.014364
46208,鹿児島県,,出水市,,130.352647,32.090458
46210,鹿児島県,,指宿市,,130.633118,31.252805
46213,鹿児島県,,西之表市,,130.99703500000004,30.732453000000003
46214,鹿児島県,,垂水市,,130.70093,31.492757999999995
46215,鹿児島県,,薩摩川内市,,130.30395,31.813485999999997
46216,鹿児島県,,日置市,,130.402436,31.633709
46217,鹿児島県,,曽於市,,131.019255,31.653622
46218,鹿児島県,,霧島市,,130.763136,31.741015000000004
46219,鹿児島県,,いちき串木野市,,130.27193400000002,31.714542
46220,鹿児島県,,南さつま市,,130.323494,31.416569999999997
46221,鹿児島県,,志布志市,,131.099752,31.477446000000004
46222,鹿児島県,,奄美市,,129.49378,28.377273
46223,鹿児島県,,南九州市,,130.441623,31.378251
46224,鹿児島県,,伊佐市,,130.612934,32.057152
46225,鹿児島県,,姶良市,,130.627758,31.728213
46303,鹿児島県,鹿児島郡,三島村,,130.560735,31.594533
46304,鹿児島県,鹿児島郡,十島村,,130.560588,31.593157
46392,鹿児島県,薩摩郡,さつま町,,130.45534,31.906331
46404,鹿児島県,出水郡,長島町,,130.176919,32.19932
46452,鹿児島県,姶良郡,湧水町,,130.721025,31.951654000000005
46468,鹿児島県,曽於郡,大崎町,,131.005592,31.429102000000004
46482,鹿児島県,肝属郡,東串良町,,130.973339,31.38579
46490,鹿児島県,肝属郡,錦江町,,130.787485,31.243572
46491,鹿児島県,肝属郡,南大隅町,,130.768061,31.217205000000003
46492,鹿児島県,肝属郡,肝付町,,130.945223,31.344362
46501,鹿児島県,熊毛郡,中種子町,,130.958847,30.532821
46502,鹿児島県,熊毛郡,南種子町,,130.900867,30.413916
46505,鹿児島県,熊毛郡,屋久島町,,130.651297,30.390044
46523,鹿児島県,大島郡,大和村,,129.395262,28.358076
46524,鹿児島県,大島郡,宇検村,,129.29720800000004,28.280773
46525,鹿児島県,大島郡,瀬戸内町,,129.314734,28.146484
46527,鹿児島県,大島郡,龍郷町,,129.589355,28.4133
46529,鹿児島県,大島郡,喜界町,,129.940035,28.316838
46530,鹿児島県,大島郡,徳之島町,,129.018504,27.726621
46531,鹿児島県,大島郡,天城町,,128.897749,27.81166
46532,鹿児島県,大島郡,伊仙町,,128.937584,27.673583
46533,鹿児島県,大島郡,和泊町,,128.655253,27.392559
46534,鹿児島県,大島郡,知名町,,128.573732,27.333676
46535,鹿児島県,大島郡,与論町,,128.421587,27.044917
47201,沖縄県,,那覇市,,127.679218,26.212295
47205,沖縄県,,宜野湾市,,127.77863699999999,26.281581
47207,沖縄県,,石垣市,,124.18525299999999,24.344467
47208,沖縄県,,浦添市,,127.721804,26.245816
47209,沖縄県,,名護市,,127.97747400000002,26.591555
47210,沖縄県,,糸満市,,127.66582299999999,26.123542
47211,沖縄県,,沖縄市,,127.80569400000002,26.334354
47212,沖縄県,,豊見城市,,127.681233,26.177142
47213,沖縄県,,うるま市,,127.85748,26.379151
47214,沖縄県,,宮古島市,,125.294722,24.789929
47215,沖縄県,,南城市,,127.770626,26.163142
47301,沖縄県,国頭郡,国頭村,,128.177907,26.745638
47302,沖縄県,国頭郡,大宜味村,,128.120159,26.701712
47303,沖縄県,国頭郡,東村,,128.15687,26.633284
47306,沖縄県,国頭郡,今帰仁村,,127.97273899999999,26.682527000000004
47308,沖縄県,国頭郡,本部町,,127.898175,26.658035
47311,沖縄県,国頭郡,恩納村,,127.85357,26.497502
47313,沖縄県,国頭郡,宜野座村,,127.97561500000002,26.481585
47314,沖縄県,国頭郡,金武町,,127.926011,26.456137
47315,沖縄県,国頭郡,伊江村,,127.807014,26.71349
47324,沖縄県,中頭郡,読谷村,,127.74442400000001,26.396154
47325,沖縄県,中頭郡,嘉手納町,,127.75537999999999,26.361723
47326,沖縄県,中頭郡,北谷町,,127.76390099999999,26.320069
47327,沖縄県,中頭郡,北中城村,,127.793027,26.301079000000005
47328,沖縄県,中頭郡,中城村,,127.78960500000001,26.261986
47329,沖縄県,中頭郡,西原町,,127.758819,26.222856
47348,沖縄県,島尻郡,与那原町,,127.75479400000002,26.199502
47350,沖縄県,島尻郡,南風原町,,127.728554,26.191122
47353,沖縄県,島尻郡,渡嘉敷村,,127.364289,26.197331
47354,沖縄県,島尻郡,座間味村,,127.30320499999999,26.228949
47355,沖縄県,島尻郡,粟国村,,127.228863,26.581744
47356,沖縄県,島尻郡,渡名喜村,,127.14112199999998,26.372110000000003
47357,沖縄県,島尻郡,南大東村,,131.231872,25.828903
47358,沖縄県,島尻郡,北大東村,,131.298917,25.945712000000004
47359,沖縄県,島尻郡,伊平屋村,,127.96861999999999,27.039169
47360,沖縄県,島尻郡,伊是名村,,127.941188,26.924069
47361,沖縄県,島尻郡,久米島町,,126.80502100000001,26.340669
47362,沖縄県,島尻郡,八重瀬町,,127.71864500000001,26.158192
47375,沖縄県,宮古郡,多良間村,,124.701693,24.669449
47381,沖縄県,八重山郡,竹富町,,124.154437,24.339763
47382,沖縄県,八重山郡,与那国町,,123.004496,24.468034
